pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
61.0,-17,-8.0,1035.0,NE,0.89,0,0
72.0,-18,-9.0,1035.0,NW,1.79,0,0
38.0,-18,-9.0,1035.0,NW,3.58,0,0
35.0,-18,-6.0,1036.0,NW,7.6,0,0
29.0,-20,-4.0,1037.0,NW,17.43,0,0
26.0,-21,-5.0,1037.0,NW,27.26,0,0
18.0,-21,-6.0,1037.0,NW,35.31,0,0
15.0,-20,-7.0,1036.0,NW,42.46,0,0
15.0,-20,-7.0,1035.0,NW,48.27,0,0
22.0,-20,-7.0,1035.0,NW,54.08,0,0
21.0,-20,-7.0,1036.0,NW,59.0,0,0
19.0,-19,-7.0,1036.0,NW,63.92,0,0
22.0,-20,-5.0,1036.0,NW,67.94,0,0
25.0,-19,-4.0,1036.0,NW,75.09,0,0
22.0,-19,-4.0,1036.0,NW,84.03,0,0
26.0,-19,-3.0,1035.0,NW,95.21,0,0
32.0,-18,-3.0,1034.0,NW,105.04,0,0
30.0,-19,-2.0,1033.0,NW,114.87,0,0
32.0,-18,-2.0,1032.0,NW,124.7,0,0
30.0,-18,-2.0,1032.0,NW,133.64,0,0
32.0,-18,-2.0,1032.0,NW,139.45,0,0
37.0,-18,-3.0,1032.0,NW,144.37,0,0
49.0,-17,-5.0,1033.0,NW,149.29,0,0
47.0,-18,-4.0,1033.0,NW,153.31,0,0
39.0,-17,-4.0,1032.0,NW,159.12,0,0
35.0,-17,-4.0,1032.0,NW,164.04,0,0
48.0,-17,-7.0,1032.0,NW,168.06,0,0
49.0,-17,-4.0,1033.0,NW,172.08,0,0
24.0,-17,-8.0,1033.0,cv,0.89,0,0
23.0,-17,-5.0,1032.0,NW,4.92,0,0
20.0,-18,-6.0,1032.0,NW,8.05,0,0
19.0,-18,-5.0,1031.0,NW,12.97,0,0
16.0,-18,-6.0,1031.0,NW,16.1,0,0
22.0,-18,-7.0,1031.0,NW,20.12,0,0
24.0,-18,-7.0,1031.0,NW,24.14,0,0
24.0,-18,-6.0,1031.0,NW,25.93,0,0
41.0,-18,-2.0,1031.0,NW,30.85,0,0
23.0,-17,-1.0,1031.0,NW,38.9,0,0
19.0,-17,0.0,1030.0,NW,46.95,0,0
15.0,-19,1.0,1029.0,NW,55.0,0,0
19.0,-20,2.0,1027.0,NW,63.05,0,0
17.0,-19,2.0,1025.0,NW,71.1,0,0
17.0,-19,3.0,1024.0,NW,79.15,0,0
22.0,-19,3.0,1024.0,NW,86.3,0,0
,-18,2.0,1024.0,NW,91.22,0,0
,-18,1.0,1024.0,NW,96.14,0,0
,-17,0.0,1024.0,NW,100.16,0,0
,-18,0.0,1024.0,SE,1.79,0,0
,-15,-3.0,1024.0,cv,0.89,0,0
,-16,0.0,1023.0,NW,1.79,0,0
,-16,0.0,1023.0,NW,4.92,0,0
,-15,-2.0,1022.0,NW,6.71,0,0
,-14,-7.0,1022.0,cv,0.45,0,0
,-14,-8.0,1021.0,NW,1.79,0,0
,-16,-11.0,1021.0,NW,3.58,0,0
,-14,-9.0,1019.0,NW,4.47,0,0
,-15,-10.0,1019.0,cv,0.89,0,0
,-16,-12.0,1019.0,SE,0.89,0,0
,-15,-12.0,1019.0,cv,0.89,0,0
,-16,-13.0,1019.0,NE,1.79,0,0
,-13,-7.0,1020.0,cv,0.89,0,0
,-12,-4.0,1019.0,cv,1.78,0,0
,-13,0.0,1019.0,cv,2.67,0,0
,-16,4.0,1018.0,NW,4.02,0,0
,-19,5.0,1017.0,NW,13.85,0,0
,-18,5.0,1017.0,NW,22.79,0,0
,-19,5.0,1017.0,NW,32.62,0,0
,-20,5.0,1018.0,NW,40.67,0,0
,-19,3.0,1020.0,NW,49.61,0,0
,-18,1.0,1023.0,NW,61.68,0,0
,-20,-1.0,1027.0,NW,76.88,0,0
,-20,-2.0,1028.0,NW,89.84,0,0
,-21,-3.0,1029.0,NW,98.78,0,0
,-25,-4.0,1030.0,NW,113.98,0,0
,-26,-5.0,1031.0,NW,129.18,0,0
,-25,-5.0,1031.0,NW,141.25,0,0
,-25,-6.0,1031.0,NW,150.19,0,0
,-24,-6.0,1032.0,NW,162.26,0,0
,-24,-6.0,1033.0,NW,172.09,0,0
,-23,-6.0,1033.0,NW,181.92,0,0
,-22,-7.0,1033.0,NW,187.73,0,0
,-21,-7.0,1033.0,NW,192.65,0,0
,-21,-7.0,1034.0,NW,196.67,0,0
,-21,-6.0,1035.0,NW,201.59,0,0
,-21,-4.0,1036.0,NW,207.4,0,0
,-22,-3.0,1036.0,NW,216.34,0,0
,-22,-2.0,1036.0,NW,222.15,0,0
,-23,-1.0,1035.0,NW,230.2,0,0
,-26,1.0,1033.0,NW,238.25,0,0
,-25,2.0,1032.0,NW,245.4,0,0
,-25,2.0,1031.0,NW,252.55,0,0
,-24,2.0,1031.0,NW,257.47,0,0
,-22,1.0,1031.0,SE,4.02,0,0
,-19,-1.0,1031.0,SE,7.15,0,0
,-19,-1.0,1031.0,SE,10.28,0,0
,-17,-4.0,1031.0,SE,12.07,0,0
,-18,-1.0,1031.0,SE,15.2,0,0
,-18,-5.0,1030.0,cv,0.89,0,0
,-18,-3.0,1030.0,SE,3.13,0,0
,-16,-9.0,1030.0,cv,0.89,0,0
,-16,-8.0,1029.0,cv,1.78,0,0
,-16,-11.0,1029.0,cv,2.23,0,0
,-16,-12.0,1029.0,cv,3.12,0,0
,-16,-10.0,1028.0,NW,3.13,0,0
,-17,-10.0,1028.0,NW,4.92,0,0
,-17,-12.0,1027.0,NW,6.71,0,0
,-17,-10.0,1027.0,NW,8.5,0,0
,-18,-13.0,1028.0,NE,1.79,0,0
,-16,-8.0,1028.0,NW,4.02,0,0
,-16,-6.0,1027.0,NW,5.81,0,0
,-15,-3.0,1027.0,cv,0.89,0,0
88.0,-15,-1.0,1025.0,SE,1.79,0,0
85.0,-18,0.0,1024.0,SE,3.58,0,0
90.0,-19,1.0,1023.0,cv,0.89,0,0
127.0,-18,2.0,1021.0,SE,1.79,0,0
144.0,-17,1.0,1021.0,SE,4.92,0,0
203.0,-14,-1.0,1021.0,SE,5.81,0,0
199.0,-13,-3.0,1021.0,SE,6.7,0,0
231.0,-13,-3.0,1021.0,cv,0.89,0,0
274.0,-11,-5.0,1020.0,NE,0.89,0,0
340.0,-13,-6.0,1020.0,NW,1.79,0,0
298.0,-11,-5.0,1020.0,cv,0.89,0,0
268.0,-11,-4.0,1019.0,NW,1.79,0,0
299.0,-11,-4.0,1019.0,NW,3.58,0,0
300.0,-12,-3.0,1018.0,NW,5.37,0,0
240.0,-11,-4.0,1017.0,NW,7.16,0,0
213.0,-11,-4.0,1016.0,NW,10.29,0,0
171.0,-12,-3.0,1016.0,NW,12.08,0,0
153.0,-11,-4.0,1016.0,NW,15.21,0,0
153.0,-11,-5.0,1015.0,NW,17.0,0,0
140.0,-11,-4.0,1015.0,NW,18.79,0,0
147.0,-11,-3.0,1015.0,NE,3.13,0,0
158.0,-10,-1.0,1015.0,NE,6.26,0,0
153.0,-9,1.0,1015.0,NE,9.39,0,0
154.0,-9,3.0,1015.0,NW,1.79,0,0
143.0,-9,4.0,1014.0,NW,4.92,0,0
90.0,-9,6.0,1013.0,NW,8.05,0,0
55.0,-13,8.0,1012.0,NW,16.1,0,0
52.0,-14,8.0,1013.0,NW,24.15,0,0
41.0,-14,7.0,1014.0,NW,32.2,0,0
29.0,-13,7.0,1015.0,NW,39.35,0,0
37.0,-13,5.0,1016.0,NW,47.4,0,0
49.0,-12,4.0,1018.0,NW,52.32,0,0
56.0,-13,3.0,1019.0,NW,56.34,0,0
38.0,-14,3.0,1020.0,NW,62.15,0,0
37.0,-14,3.0,1021.0,NW,67.96,0,0
28.0,-14,0.0,1022.0,NW,71.98,0,0
20.0,-13,-1.0,1023.0,NW,76.9,0,0
22.0,-15,-1.0,1023.0,NE,7.15,0,0
27.0,-15,-1.0,1024.0,NE,12.07,0,0
34.0,-15,-2.0,1025.0,NE,16.09,0,0
27.0,-15,-2.0,1025.0,NE,21.01,0,0
32.0,-15,-3.0,1025.0,NE,25.03,0,0
28.0,-15,-3.0,1025.0,NW,3.13,0,0
28.0,-15,-3.0,1026.0,NW,8.05,0,0
18.0,-16,-3.0,1027.0,NW,12.97,0,0
17.0,-17,-2.0,1028.0,NW,20.12,0,0
16.0,-18,-2.0,1029.0,NW,25.93,0,0
18.0,-19,-1.0,1028.0,NW,35.76,0,0
16.0,-21,1.0,1027.0,NW,44.7,0,0
12.0,-24,1.0,1026.0,NW,53.64,0,0
13.0,-25,1.0,1026.0,NW,62.58,0,0
23.0,-25,1.0,1026.0,NW,72.41,0,0
21.0,-24,1.0,1026.0,NW,82.24,0,0
13.0,-25,0.0,1026.0,NW,91.18,0,0
14.0,-22,0.0,1027.0,NW,99.23,0,0
23.0,-20,-1.0,1027.0,NW,103.25,0,0
16.0,-21,-1.0,1027.0,NW,105.04,0,0
25.0,-21,-4.0,1028.0,NE,0.89,0,0
20.0,-21,-2.0,1027.0,NW,4.02,0,0
25.0,-22,-2.0,1027.0,NW,7.15,0,0
19.0,-22,-1.0,1027.0,NW,12.07,0,0
24.0,-21,-4.0,1027.0,NW,15.2,0,0
25.0,-21,-4.0,1026.0,cv,0.89,0,0
20.0,-19,-8.0,1026.0,NE,1.79,0,0
24.0,-20,-7.0,1025.0,cv,0.89,0,0
17.0,-20,-8.0,1024.0,NW,1.79,0,0
10.0,-18,-10.0,1024.0,cv,0.89,0,0
11.0,-21,-2.0,1024.0,NW,4.02,0,0
16.0,-21,-1.0,1025.0,NW,9.83,0,0
20.0,-24,1.0,1025.0,NW,17.88,0,0
13.0,-25,2.0,1025.0,NW,26.82,0,0
12.0,-24,3.0,1024.0,NW,33.97,0,0
12.0,-25,4.0,1023.0,NW,42.02,0,0
12.0,-24,5.0,1022.0,NW,50.07,0,0
12.0,-25,6.0,1020.0,NW,57.22,0,0
31.0,-25,6.0,1020.0,NW,65.27,0,0
36.0,-23,6.0,1020.0,NW,72.42,0,0
42.0,-22,5.0,1020.0,NW,78.23,0,0
52.0,-21,5.0,1020.0,NW,84.04,0,0
26.0,-20,5.0,1020.0,NW,89.85,0,0
24.0,-20,3.0,1020.0,NW,93.87,0,0
25.0,-20,3.0,1020.0,NW,97.89,0,0
43.0,-19,3.0,1021.0,NW,101.02,0,0
47.0,-19,3.0,1020.0,NW,105.94,0,0
61.0,-18,0.0,1020.0,NW,109.96,0,0
66.0,-18,0.0,1020.0,NW,114.88,0,0
65.0,-15,-1.0,1020.0,cv,1.79,0,0
70.0,-15,-2.0,1020.0,NW,0.89,0,0
36.0,-16,-1.0,1020.0,NW,4.02,0,0
37.0,-16,-4.0,1019.0,NW,8.94,0,0
22.0,-15,-5.0,1020.0,cv,0.89,0,0
24.0,-16,-5.0,1020.0,NW,3.13,0,0
29.0,-15,-6.0,1021.0,cv,0.89,0,0
35.0,-15,0.0,1021.0,NW,4.02,0,0
35.0,-18,3.0,1021.0,NW,8.04,0,0
33.0,-21,5.0,1020.0,NW,12.96,0,0
32.0,-22,6.0,1020.0,NW,18.77,0,0
25.0,-22,7.0,1019.0,NW,25.92,0,0
16.0,-22,7.0,1018.0,NW,35.75,0,0
26.0,-23,7.0,1018.0,NW,45.58,0,0
32.0,-23,7.0,1017.0,NW,52.73,0,0
36.0,-22,6.0,1018.0,NW,58.54,0,0
37.0,-21,5.0,1018.0,NW,64.35,0,0
45.0,-21,5.0,1019.0,NW,70.16,0,0
71.0,-19,4.0,1019.0,NW,74.18,0,0
67.0,-19,5.0,1020.0,NW,78.2,0,0
69.0,-19,2.0,1020.0,NW,81.33,0,0
94.0,-18,2.0,1021.0,NW,84.46,0,0
85.0,-18,1.0,1021.0,NW,87.59,0,0
35.0,-18,1.0,1021.0,NW,90.72,0,0
26.0,-16,-3.0,1022.0,NW,93.85,0,0
24.0,-15,-2.0,1022.0,NW,95.64,0,0
20.0,-15,0.0,1022.0,NW,99.66,0,0
16.0,-17,1.0,1023.0,NW,105.47,0,0
18.0,-15,0.0,1023.0,NW,109.49,0,0
19.0,-18,0.0,1025.0,NW,113.51,0,0
22.0,-17,0.0,1025.0,NW,116.64,0,0
17.0,-17,2.0,1026.0,NW,120.66,0,0
18.0,-19,3.0,1026.0,NW,129.6,0,0
11.0,-19,4.0,1026.0,NW,138.54,0,0
11.0,-20,5.0,1025.0,NW,145.69,0,0
16.0,-17,5.0,1024.0,NE,4.02,0,0
18.0,-18,6.0,1024.0,NE,7.15,0,0
17.0,-18,6.0,1024.0,cv,0.89,0,0
19.0,-18,5.0,1024.0,SE,1.79,0,0
26.0,-17,4.0,1024.0,SE,3.58,0,0
24.0,-17,1.0,1024.0,NE,1.79,0,0
54.0,-15,-1.0,1025.0,NE,2.68,0,0
71.0,-13,-1.0,1025.0,cv,0.89,0,0
129.0,-8,-1.0,1026.0,SE,5.81,0,0
145.0,-7,-2.0,1027.0,SE,10.73,0,0
101.0,-7,-2.0,1027.0,SE,13.86,0,0
65.0,-8,-3.0,1027.0,SE,15.65,0,0
70.0,-9,-4.0,1027.0,NE,0.89,0,0
67.0,-9,-4.0,1027.0,NE,1.78,0,0
76.0,-9,-4.0,1027.0,cv,0.89,0,0
76.0,-9,-4.0,1026.0,SE,0.89,0,0
68.0,-9,-5.0,1027.0,cv,0.89,0,0
73.0,-10,-4.0,1027.0,SE,0.89,0,0
73.0,-10,-4.0,1027.0,cv,0.89,0,0
64.0,-10,-6.0,1028.0,NE,0.89,0,0
53.0,-9,-3.0,1028.0,SE,1.79,0,0
72.0,-9,-2.0,1028.0,cv,0.89,0,0
78.0,-9,-1.0,1028.0,SE,1.79,0,0
72.0,-10,0.0,1027.0,SE,6.71,0,0
56.0,-12,0.0,1026.0,SE,10.73,0,0
54.0,-14,1.0,1026.0,SE,14.75,0,0
40.0,-14,0.0,1025.0,SE,16.54,0,0
49.0,-12,0.0,1026.0,SE,19.67,0,0
63.0,-10,-1.0,1025.0,SE,21.46,0,0
66.0,-9,-2.0,1026.0,SE,23.25,0,0
64.0,-10,-2.0,1026.0,SE,26.38,0,0
63.0,-10,-4.0,1027.0,SE,30.4,0,0
65.0,-10,-5.0,1027.0,SE,34.42,0,0
64.0,-10,-5.0,1027.0,SE,39.34,0,0
64.0,-11,-7.0,1027.0,SE,41.13,0,0
62.0,-10,-7.0,1028.0,SE,42.92,0,0
56.0,-11,-8.0,1028.0,cv,0.89,0,0
87.0,-11,-9.0,1028.0,cv,1.34,0,0
72.0,-11,-10.0,1028.0,NE,1.79,0,0
104.0,-12,-10.0,1028.0,cv,0.89,0,0
97.0,-13,-11.0,1028.0,NE,0.89,0,0
96.0,-11,-9.0,1028.0,cv,0.89,0,0
86.0,-11,-8.0,1028.0,SE,0.89,0,0
85.0,-10,-7.0,1029.0,NW,1.79,0,0
92.0,-14,-6.0,1029.0,NE,4.92,0,0
55.0,-18,-5.0,1029.0,NE,10.73,0,0
36.0,-20,-3.0,1029.0,NE,14.75,0,0
27.0,-20,-2.0,1028.0,NE,16.54,0,0
25.0,-20,-1.0,1028.0,NE,18.33,0,0
28.0,-20,0.0,1027.0,cv,1.79,0,0
32.0,-22,0.0,1027.0,cv,2.68,0,0
35.0,-22,1.0,1027.0,cv,3.57,0,0
43.0,-19,-2.0,1027.0,NE,1.79,0,0
70.0,-20,-4.0,1028.0,NW,3.13,0,0
83.0,-21,-3.0,1029.0,NW,4.02,0,0
66.0,-19,-6.0,1029.0,cv,0.89,0,0
70.0,-16,-7.0,1029.0,NE,0.89,0,0
80.0,-21,-5.0,1030.0,NW,1.79,0,0
88.0,-19,-8.0,1030.0,NW,4.92,0,0
69.0,-20,-8.0,1030.0,NW,8.05,0,0
71.0,-21,-8.0,1030.0,cv,0.89,0,0
62.0,-18,-10.0,1030.0,NE,0.89,0,0
73.0,-17,-10.0,1030.0,cv,0.89,0,0
107.0,-17,-12.0,1030.0,SE,0.89,0,0
94.0,-17,-13.0,1030.0,NW,1.79,0,0
121.0,-17,-13.0,1030.0,NW,4.92,0,0
132.0,-19,-11.0,1030.0,cv,0.89,0,0
161.0,-18,-11.0,1030.0,cv,1.34,0,0
120.0,-18,-8.0,1030.0,NW,1.79,0,0
72.0,-19,-4.0,1030.0,NE,3.13,0,0
58.0,-20,-2.0,1030.0,NW,4.92,0,0
34.0,-22,0.0,1029.0,NW,12.07,0,0
14.0,-23,1.0,1027.0,NW,19.22,0,0
17.0,-24,1.0,1026.0,NW,28.16,0,0
15.0,-25,2.0,1026.0,NW,37.1,0,0
23.0,-22,2.0,1026.0,NW,46.93,0,0
34.0,-21,1.0,1026.0,NW,54.08,0,0
96.0,-22,1.0,1026.0,NW,59.0,0,0
87.0,-17,0.0,1027.0,NW,63.02,0,0
87.0,-20,-4.0,1027.0,cv,0.89,0,0
95.0,-20,-5.0,1028.0,NW,1.79,0,0
105.0,-21,-6.0,1028.0,NW,4.92,0,0
114.0,-21,-7.0,1028.0,cv,0.45,0,0
103.0,-21,-7.0,1028.0,NW,1.79,0,0
99.0,-21,-8.0,1028.0,NW,4.92,0,0
102.0,-21,-9.0,1028.0,cv,0.89,0,0
104.0,-19,-10.0,1028.0,cv,1.34,0,0
78.0,-19,-10.0,1028.0,NW,1.79,0,0
33.0,-19,-12.0,1028.0,cv,0.89,0,0
29.0,-18,-12.0,1028.0,SE,0.89,0,0
27.0,-20,-15.0,1028.0,NW,4.02,0,0
27.0,-17,-10.0,1028.0,NW,8.04,0,0
26.0,-19,-5.0,1028.0,NW,12.06,0,0
33.0,-20,-3.0,1028.0,NW,15.19,0,0
29.0,-20,-2.0,1028.0,NE,4.02,0,0
31.0,-22,0.0,1027.0,NW,3.13,0,0
28.0,-22,1.0,1025.0,NW,7.15,0,0
28.0,-22,1.0,1025.0,NE,1.79,0,0
61.0,-23,1.0,1024.0,NE,4.92,0,0
64.0,-23,1.0,1024.0,NE,6.71,0,0
80.0,-22,0.0,1024.0,NE,8.5,0,0
91.0,-20,-4.0,1025.0,NE,11.63,0,0
79.0,-22,-3.0,1026.0,NE,14.76,0,0
48.0,-22,-3.0,1026.0,NE,15.65,0,0
59.0,-20,-5.0,1027.0,NW,1.79,0,0
82.0,-21,-3.0,1027.0,cv,0.89,0,0
63.0,-19,-4.0,1027.0,NE,1.79,0,0
48.0,-19,-4.0,1027.0,NE,4.92,0,0
54.0,-19,-4.0,1027.0,NE,8.05,0,0
42.0,-19,-4.0,1028.0,cv,0.89,0,0
47.0,-19,-5.0,1028.0,NE,1.79,0,0
87.0,-15,-5.0,1028.0,SE,1.79,0,0
105.0,-13,-6.0,1028.0,NE,0.89,0,0
90.0,-13,-7.0,1029.0,cv,0.89,0,0
101.0,-12,-7.0,1030.0,cv,1.78,0,0
126.0,-19,-6.0,1030.0,NE,3.13,0,0
114.0,-18,-5.0,1031.0,NE,4.92,0,0
103.0,-14,-4.0,1031.0,cv,1.79,0,0
114.0,-13,-3.0,1031.0,SE,1.79,0,0
100.0,-14,-2.0,1031.0,SE,3.58,0,0
72.0,-13,-1.0,1030.0,SE,6.71,0,0
68.0,-14,-1.0,1029.0,cv,1.79,0,0
72.0,-13,-1.0,1029.0,SE,1.79,0,0
71.0,-12,-1.0,1029.0,SE,3.58,0,0
80.0,-12,-2.0,1030.0,SE,5.37,0,0
70.0,-12,-4.0,1030.0,SE,6.26,0,0
63.0,-13,-4.0,1031.0,SE,8.05,0,0
67.0,-13,-5.0,1031.0,SE,8.94,0,0
62.0,-12,-5.0,1032.0,SE,9.83,0,0
69.0,-12,-6.0,1033.0,SE,11.62,0,0
58.0,-11,-6.0,1033.0,SE,13.41,0,0
51.0,-11,-7.0,1033.0,SE,15.2,0,0
51.0,-11,-8.0,1033.0,SE,16.99,0,0
54.0,-11,-8.0,1033.0,SE,18.78,0,0
45.0,-11,-8.0,1033.0,SE,20.57,0,0
47.0,-11,-7.0,1032.0,SE,23.7,0,0
85.0,-11,-7.0,1032.0,SE,25.49,0,0
78.0,-12,-7.0,1032.0,SE,27.28,0,0
68.0,-12,-7.0,1032.0,SE,29.07,0,0
64.0,-13,-7.0,1033.0,cv,0.89,0,0
65.0,-12,-6.0,1033.0,SE,1.79,1,0
80.0,-11,-5.0,1032.0,SE,4.92,0,0
74.0,-11,-4.0,1032.0,SE,8.05,0,0
93.0,-11,-3.0,1031.0,SE,11.18,0,0
77.0,-11,-3.0,1030.0,SE,15.2,0,0
67.0,-12,-2.0,1029.0,SE,19.22,0,0
84.0,-12,-2.0,1029.0,SE,22.35,0,0
77.0,-12,-2.0,1028.0,SE,25.48,0,0
83.0,-12,-2.0,1027.0,SE,29.5,0,0
82.0,-10,-3.0,1028.0,SE,33.52,0,0
100.0,-9,-3.0,1029.0,SE,35.31,1,0
189.0,-7,-4.0,1029.0,SE,37.1,2,0
99.0,-6,-5.0,1028.0,SE,38.89,3,0
71.0,-6,-5.0,1028.0,SE,42.02,4,0
43.0,-6,-5.0,1027.0,SE,45.15,5,0
64.0,-6,-5.0,1027.0,SE,46.94,6,0
68.0,-7,-5.0,1026.0,SE,48.73,7,0
69.0,-7,-5.0,1025.0,cv,0.89,8,0
65.0,-7,-5.0,1025.0,cv,1.78,9,0
71.0,-7,-6.0,1024.0,NW,0.89,10,0
77.0,-7,-6.0,1024.0,cv,0.89,0,0
81.0,-7,-6.0,1024.0,NW,0.89,0,0
88.0,-7,-6.0,1023.0,NW,1.78,0,0
90.0,-6,-5.0,1024.0,NE,1.79,0,0
92.0,-6,-5.0,1024.0,NW,1.79,1,0
88.0,-6,-4.0,1023.0,NW,3.58,0,0
80.0,-6,-4.0,1023.0,cv,0.89,0,0
100.0,-6,-3.0,1023.0,cv,1.78,0,0
105.0,-7,-3.0,1022.0,cv,2.67,0,0
118.0,-7,-3.0,1021.0,cv,3.56,0,0
125.0,-6,-2.0,1020.0,SE,1.79,0,0
141.0,-6,-2.0,1020.0,SE,3.58,0,0
152.0,-6,-3.0,1020.0,SE,5.37,0,0
164.0,-7,-4.0,1020.0,cv,0.89,0,0
147.0,-7,-5.0,1021.0,SE,0.89,0,0
162.0,-7,-5.0,1021.0,SE,1.78,0,0
157.0,-6,-4.0,1022.0,SE,2.67,0,0
156.0,-5,-3.0,1022.0,cv,0.89,0,0
160.0,-7,-5.0,1020.0,NE,1.79,0,0
178.0,-6,-4.0,1021.0,cv,0.89,0,0
187.0,-6,-5.0,1020.0,cv,1.34,0,0
181.0,-7,-6.0,1020.0,SE,0.89,0,0
185.0,-8,-6.0,1020.0,NE,0.89,0,0
197.0,-6,-5.0,1019.0,cv,0.89,0,0
180.0,-6,-4.0,1019.0,NE,1.79,0,0
172.0,-6,-4.0,1019.0,NW,1.79,0,0
166.0,-6,-4.0,1020.0,NW,4.92,0,0
136.0,-6,-4.0,1019.0,NW,8.05,0,0
133.0,-5,-3.0,1020.0,NW,12.07,0,0
140.0,-5,-2.0,1020.0,NW,15.2,0,0
159.0,-5,-1.0,1019.0,cv,0.89,0,0
169.0,-5,0.0,1019.0,cv,2.68,0,0
170.0,-5,2.0,1017.0,NW,1.79,0,0
184.0,-5,4.0,1017.0,cv,0.89,0,0
163.0,-5,5.0,1017.0,SE,1.79,0,0
140.0,-4,4.0,1017.0,SE,4.92,0,0
144.0,-4,3.0,1017.0,SE,6.71,0,0
166.0,-5,1.0,1019.0,cv,0.89,0,0
196.0,-4,0.0,1020.0,SE,0.89,0,0
227.0,-4,-1.0,1020.0,cv,0.89,0,0
210.0,-5,-2.0,1020.0,cv,1.78,0,0
233.0,-4,-2.0,1021.0,cv,2.23,0,0
258.0,-4,-3.0,1021.0,cv,3.12,0,0
247.0,-5,-3.0,1021.0,NW,1.79,0,0
230.0,-5,-3.0,1022.0,SE,0.89,0,0
273.0,-6,-4.0,1022.0,cv,0.89,0,0
253.0,-5,-3.0,1022.0,NW,0.89,0,0
254.0,-6,-5.0,1022.0,NW,2.68,0,0
241.0,-6,-5.0,1022.0,NW,5.81,0,0
229.0,-5,-4.0,1023.0,cv,0.89,0,0
199.0,-5,-4.0,1023.0,cv,1.34,0,0
193.0,-4,-3.0,1024.0,cv,2.23,0,0
207.0,-9,1.0,1025.0,NW,4.02,0,0
176.0,-15,2.0,1025.0,NW,8.04,0,0
91.0,-17,3.0,1025.0,NE,3.13,0,0
58.0,-18,4.0,1025.0,NE,4.92,0,0
39.0,-16,4.0,1024.0,cv,0.89,0,0
50.0,-14,5.0,1023.0,cv,1.78,0,0
51.0,-13,4.0,1023.0,SE,1.79,0,0
49.0,-12,4.0,1023.0,cv,0.89,0,0
54.0,-11,3.0,1024.0,SE,1.79,0,0
153.0,-10,2.0,1024.0,SE,3.58,0,0
181.0,-7,2.0,1025.0,SE,6.71,0,0
181.0,-6,0.0,1025.0,cv,0.89,0,0
182.0,-8,-1.0,1026.0,NE,3.13,0,0
156.0,-15,1.0,1026.0,NE,8.05,0,0
27.0,-18,1.0,1027.0,NE,12.07,0,0
16.0,-20,0.0,1028.0,NE,16.09,0,0
22.0,-19,0.0,1028.0,NE,21.01,0,0
21.0,-21,-1.0,1028.0,NE,25.03,0,0
6.0,-21,-1.0,1029.0,NE,29.95,0,0
8.0,-22,-2.0,1029.0,NE,34.87,0,0
8.0,-22,-2.0,1030.0,NE,39.79,0,0
8.0,-22,-3.0,1030.0,NE,45.6,0,0
10.0,-22,-3.0,1031.0,NE,51.41,0,0
9.0,-23,-4.0,1032.0,NE,58.56,0,0
20.0,-23,-4.0,1033.0,NE,65.71,0,0
14.0,-22,-3.0,1033.0,NE,71.52,0,0
16.0,-24,-2.0,1032.0,NE,77.33,0,0
14.0,-24,-1.0,1032.0,NE,83.14,0,0
10.0,-26,0.0,1031.0,NW,5.81,0,0
7.0,-26,0.0,1030.0,NE,5.81,0,0
8.0,-22,0.0,1030.0,NE,11.62,0,0
12.0,-22,0.0,1030.0,NE,17.43,0,0
15.0,-23,-1.0,1030.0,NE,24.58,0,0
8.0,-23,-1.0,1031.0,NE,31.73,0,0
11.0,-22,-1.0,1032.0,NE,38.88,0,0
18.0,-22,-2.0,1032.0,NE,44.69,0,0
16.0,-21,-2.0,1033.0,NE,50.5,0,0
11.0,-22,-2.0,1034.0,NE,56.31,0,0
10.0,-21,-3.0,1035.0,NE,61.23,0,0
11.0,-22,-3.0,1035.0,NE,67.04,0,0
10.0,-22,-3.0,1035.0,NE,72.85,0,0
10.0,-22,-3.0,1035.0,NE,77.77,0,0
12.0,-22,-4.0,1035.0,NE,82.69,0,0
12.0,-23,-4.0,1034.0,NE,89.84,0,0
10.0,-23,-5.0,1034.0,NE,95.65,0,0
10.0,-23,-5.0,1035.0,NW,5.81,0,0
9.0,-22,-6.0,1036.0,NW,9.83,0,0
9.0,-22,-5.0,1037.0,NW,14.75,0,0
11.0,-22,-4.0,1037.0,NW,19.67,0,0
12.0,-22,-4.0,1037.0,NW,25.48,0,0
12.0,-22,-3.0,1037.0,NE,5.81,0,0
12.0,-22,-3.0,1036.0,NE,11.62,0,0
21.0,-24,-2.0,1036.0,NW,4.92,0,0
18.0,-23,-2.0,1035.0,NE,4.02,0,0
13.0,-23,-2.0,1035.0,NE,7.15,0,0
18.0,-23,-2.0,1035.0,NW,4.02,0,0
17.0,-23,-2.0,1035.0,NE,4.92,0,0
19.0,-22,-3.0,1035.0,NE,8.05,0,0
22.0,-21,-3.0,1036.0,NE,11.18,0,0
20.0,-21,-5.0,1036.0,NW,3.13,0,0
24.0,-21,-5.0,1036.0,NW,8.05,0,0
19.0,-20,-5.0,1037.0,NW,11.18,0,0
13.0,-21,-5.0,1038.0,NE,4.02,0,0
17.0,-22,-5.0,1038.0,NE,9.83,0,0
22.0,-22,-6.0,1038.0,NE,14.75,0,0
16.0,-22,-6.0,1038.0,NE,18.77,0,0
16.0,-22,-7.0,1037.0,NE,22.79,0,0
